,reactos-mirror.csv,critterding.csv,autat.csv,alpine.csv,open-data-kit.csv,fmri-dmt.csv
alpine.csv,0.13,0.07,0.04,0.01,0.14,0.1
autat.csv,0.24,0.07,0.0,0.18,0.23,0.26
critterding.csv,0.61,0.05,0.4,0.61,0.57,0.68
fmri-dmt.csv,0.13,0.0,0.0,0.0,0.02,0.0
open-data-kit.csv,0.24,0.49,0.79,0.74,0.05,0.55
reactos-mirror.csv,0.01,0.46,0.63,0.31,0.73,0.81
