,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.5,0.33,0.98,0.0,0.0,0.01,0.0,0.0,0.0
avisynth2.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
les-indemodables.csv,0.32,0.9,0.35,0.36,0.0,0.07,1.0,0.53,0.5
lportal.csv,0.21,0.52,0.33,0.24,0.0,0.99,0.17,0.45,0.53
mbse.csv,0.25,0.59,0.3,0.98,0.03,0.05,0.24,0.44,0.53
mplayer-ce.csv,0.25,0.6,0.28,0.22,0.04,0.04,0.35,0.41,1.0
simplewebservices.csv,0.36,0.62,0.22,0.27,0.07,0.07,0.39,1.0,0.48
vapor.csv,1.0,1.0,0.14,0.58,0.0,0.03,0.4,0.52,0.39
zscreen.csv,0.39,1.0,0.3,0.4,0.05,0.04,0.52,0.46,0.48
