,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.28,0.02,0.94,0.0,0.0,0.04,0.0,0.0,0.0
avisynth2.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
les-indemodables.csv,0.32,0.24,0.24,0.29,0.0,0.49,0.98,0.24,0.25
lportal.csv,0.43,0.27,0.45,0.3,0.0,0.88,0.17,0.12,0.25
mbse.csv,0.52,0.35,0.63,0.96,0.36,0.61,0.25,0.46,0.44
mplayer-ce.csv,0.5,0.17,0.53,0.42,0.37,0.49,0.38,0.48,0.98
simplewebservices.csv,0.4,0.37,0.29,0.56,0.75,0.6,0.54,0.98,0.59
vapor.csv,0.8,0.18,0.13,0.13,0.0,0.49,0.31,0.28,0.14
zscreen.csv,0.55,1.0,0.63,0.29,0.55,0.55,0.63,0.56,0.31
