,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.0,70.0,7.0,0.0,4.0,3.0,1.0
jnode.csv,0.0,1.0,2.0,1.0,3.0,4.0,57.0
mcmc-jags.csv,0.0,1.0,0.0,4.0,1.0,3.0,3.0
metacosm.csv,0.0,29.0,0.0,1.0,0.0,1.0,1.0
miranda-icq.csv,1.0,0.0,0.0,7.0,2.0,0.0,4.0
quarkplusplus.csv,0.0,0.0,0.0,1.0,3.0,1.0,4.0
selenium.csv,0.0,17.0,0.0,4.0,0.0,0.0,1.0
