,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,25.0,18.0,2.0,2.0
calcubetimer.csv,0.0,0.0,2.0,5.0,78.0,105.0,0.0,104.0,225.0,0.0,166.0,30.0,22.0,22.0,0.0,1.0
chaosrts.csv,0.0,0.0,2.0,5.0,0.0,105.0,0.0,104.0,0.0,0.0,166.0,28.0,25.0,9.0,1.0,2.0
dxengine.csv,0.0,54.0,0.0,0.0,3.0,0.0,144.0,0.0,0.0,1.0,1.0,6.0,5.0,18.0,66.0,2.0
freedom-erp.csv,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,25.0,18.0,2.0,2.0
joustsim.csv,0.0,0.0,2.0,1.0,78.0,105.0,0.0,104.0,225.0,0.0,166.0,0.0,3.0,107.0,1.0,157.0
jsidplay2.csv,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,43.0,1.0,1.0
madman.csv,124.0,0.0,1.0,0.0,78.0,105.0,10.0,104.0,225.0,0.0,166.0,70.0,0.0,107.0,1.0,157.0
mclient-mume.csv,0.0,0.0,0.0,2.0,3.0,0.0,40.0,0.0,0.0,2.0,1.0,4.0,18.0,18.0,2.0,3.0
primefaces.csv,0.0,0.0,4.0,3.0,78.0,105.0,0.0,104.0,225.0,0.0,166.0,9.0,13.0,107.0,1.0,1.0
reaper3d.csv,0.0,0.0,1.0,7.0,78.0,105.0,0.0,104.0,225.0,0.0,166.0,0.0,7.0,0.0,0.0,0.0
sblim.csv,0.0,0.0,1.0,2.0,2.0,0.0,41.0,0.0,0.0,0.0,166.0,4.0,15.0,6.0,1.0,1.0
sevenupdate.csv,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,25.0,18.0,2.0,2.0
springside.csv,124.0,54.0,56.0,77.0,78.0,105.0,1.0,104.0,225.0,59.0,166.0,70.0,56.0,107.0,0.0,157.0
swtfox.csv,124.0,54.0,56.0,77.0,78.0,2.0,144.0,0.0,3.0,59.0,4.0,70.0,56.0,107.0,66.0,0.0
tmva.csv,0.0,0.0,2.0,5.0,1.0,51.0,0.0,1.0,0.0,0.0,166.0,34.0,25.0,18.0,2.0,2.0
