,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.65,1.0,1.0,1.0,0.8,0.85,1.0,0.85,0.82,1.0,0.89,0.97,0.98,0.99,1.0,1.0
calcubetimer.csv,0.9,1.0,1.0,0.88,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.93,0.92,0.24,0.85,0.68
chaosrts.csv,1.0,1.0,1.0,1.0,0.05,0.02,0.75,0.0,0.03,0.5,0.0,0.85,1.0,0.78,0.93,0.74
dxengine.csv,0.35,0.0,0.0,0.06,1.0,1.0,0.0,1.0,1.0,0.25,1.0,0.42,0.18,1.0,0.04,1.0
freedom-erp.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
joustsim.csv,0.25,1.0,0.26,0.29,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.81,0.0
jsidplay2.csv,0.95,0.83,0.78,0.69,0.25,0.77,0.42,0.82,0.78,0.25,0.81,0.97,0.96,0.65,0.67,0.84
madman.csv,0.1,0.33,0.15,0.08,0.0,0.0,0.35,0.0,0.0,0.75,0.0,0.03,0.0,0.0,0.59,0.0
mclient-mume.csv,0.55,0.5,0.15,0.53,1.0,1.0,0.53,1.0,1.0,0.5,1.0,0.25,0.55,1.0,0.33,0.89
primefaces.csv,0.7,0.83,0.74,0.9,0.0,0.0,0.51,0.0,0.0,0.5,0.0,0.42,0.57,0.0,0.3,0.16
reaper3d.csv,0.3,1.0,0.63,0.75,0.0,0.0,0.71,0.0,0.0,0.25,0.0,0.37,0.37,0.0,0.7,0.05
sblim.csv,0.45,0.5,0.74,0.53,0.25,0.06,0.59,0.03,0.2,0.0,0.0,0.32,0.45,0.46,0.41,0.16
sevenupdate.csv,1.0,0.17,1.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93,1.0
springside.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0
swtfox.csv,0.0,0.0,0.0,0.0,0.05,0.05,0.16,0.05,0.05,0.0,0.8,0.0,0.0,0.07,0.0,0.0
tmva.csv,1.0,1.0,1.0,1.0,0.85,0.74,1.0,0.02,0.55,1.0,0.0,1.0,1.0,1.0,1.0,1.0
