,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.17,0.71,0.67,0.29,0.02,0.75,0.38
glelite.csv,0.13,0.0,0.24,0.13,0.39,0.17,0.98
moving-pictures.csv,0.56,0.37,0.35,0.64,0.13,0.26,0.36
plearn.csv,0.63,0.66,0.16,0.47,0.45,0.28,0.51
re2c.csv,0.36,1.0,0.41,0.59,0.4,0.7,0.37
rebecca-aiml.csv,0.51,0.62,0.62,0.51,0.48,0.86,0.58
xfce.csv,0.61,0.43,0.42,0.55,0.65,0.6,0.54
