,openefm.csv,jgnash.csv,ingex.csv,ambulant.csv,synecdoche.csv
ambulant.csv,1.0,67.0,2.0,0.0,3.0
ingex.csv,0.0,8.0,0.0,3.0,0.0
jgnash.csv,4.0,0.0,6.0,1.0,0.0
openefm.csv,0.0,13.0,1.0,9.0,0.0
synecdoche.csv,7.0,34.0,2.0,8.0,0.0
