,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.56,0.54,1.0,0.74,0.83,0.05,0.76,0.84,0.68,0.76
ffigo.csv,0.69,0.4,0.75,0.65,0.57,0.92,1.09,0.03,0.77,0.79
ildjit.csv,0.67,1.0,0.07,0.94,0.98,0.99,1.0,0.95,1.0,0.98
proftp.csv,1.0,1.03,0.88,0.03,0.76,0.78,0.51,0.75,0.67,0.92
skia.csv,0.38,0.25,0.95,0.84,0.79,0.77,0.52,0.93,0.04,0.75
tencompetence.csv,0.8,1.04,0.97,0.93,0.82,0.81,0.62,0.77,0.92,0.02
theresa.csv,0.0,1.0,1.0,1.0,0.89,0.99,1.0,1.0,1.0,1.0
wxjs.csv,1.0,1.0,1.0,1.0,1.0,1.0,0.12,1.0,1.0,1.0
xstore.csv,0.55,0.37,0.84,0.72,0.0,0.71,0.63,0.64,0.82,0.82
