,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,1.0,1.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
enzo.csv,26.0,2.0,1.0,9.0,0.0,7.0,2.0,7.0,0.0,12.0,12.0,26.0,1.0,3.0,5.0,10.0,0.0
hydrogen.csv,11.0,1.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0
keyczar.csv,1.0,0.0,0.0,2.0,0.0,115.0,1.0,2.0,0.0,9.0,3.0,6.0,0.0,1.0,4.0,101.0,3.0
lphant.csv,2.0,1.0,0.0,1.0,1.0,4.0,1.0,10.0,1.0,3.0,0.0,9.0,0.0,2.0,2.0,9.0,0.0
lsb.csv,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,0.0,3.0,4.0,5.0,0.0,0.0,10.0,4.0,2.0
maya-work-in-progress.csv,11.0,1.0,0.0,0.0,2.0,7.0,1.0,13.0,0.0,8.0,4.0,49.0,0.0,4.0,5.0,11.0,3.0
mcore3d.csv,3.0,0.0,2.0,17.0,2.0,9.0,3.0,4.0,1.0,0.0,5.0,27.0,2.0,4.0,2.0,9.0,4.0
mscore.csv,21.0,1.0,0.0,3.0,0.0,6.0,0.0,8.0,0.0,0.0,1.0,6.0,2.0,2.0,2.0,5.0,1.0
natpad.csv,0.0,2.0,4.0,0.0,1.0,4.0,0.0,21.0,0.0,0.0,1.0,53.0,0.0,2.0,11.0,13.0,0.0
rocrail.csv,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
salasaga.csv,1.0,0.0,8.0,0.0,1.0,5.0,1.0,33.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0,20.0,1.0
virtuoso.csv,29.0,0.0,3.0,15.0,3.0,10.0,1.0,0.0,0.0,0.0,9.0,14.0,0.0,5.0,14.0,21.0,3.0
xemeiah.csv,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,9.0,2.0
xined.csv,1.0,0.0,0.0,78.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,44.0,0.0,5.0,3.0,3.0,1.0
xtreemfs.csv,181.0,0.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,6.0,1.0
yield.csv,1.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,0.0,0.0,9.0,61.0,2.0,1.0,8.0,13.0,1.0
