,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.81,0.64,0.64,0.99,0.46,0.81
kmess.csv,0.8,0.59,0.98,0.85,0.95,0.54
minig.csv,0.98,0.76,0.46,0.99,0.91,0.94
ossbuild.csv,0.76,0.53,0.67,0.35,0.74,0.64
rezilla.csv,0.38,0.84,0.7,0.86,0.98,0.78
webdriver.csv,0.86,0.38,0.67,0.94,0.68,0.52
