,recall,precision,pf,wins
anaxagora.csv,0.13,0.14,0.14500000000000002,6
blogentis.csv,0.5549999999999999,0.16499999999999998,0.45,7
carabiner.csv,0.6799999999999999,0.20500000000000002,0.585,8
continuum-ide.csv,0.165,0.365,0.09,17
emulemorph.csv,0.0,0.0,0.02,1
gtad.csv,0.07,0.41000000000000003,0.03,18
htmlunit.csv,0.27,0.355,0.17,15
jaxen.csv,0.0,0.0,0.0,3
jsr308-langtools.csv,0.53,0.235,0.36,14
jvcl.csv,0.07,0.175,0.04,12
kaffeine.csv,1.0,0.20500000000000002,0.96,0
m-m-m.csv,0.65,0.27,0.59,10
motu.csv,0.175,0.175,0.12,11
nh3d.csv,0.11,0.33,0.015,16
sarasvati.csv,0.065,0.095,0.05,5
stemkit.csv,0.035,0.10500000000000001,0.095,4
taokgame.csv,0.135,0.16999999999999998,0.12,9
wgs-assembler.csv,0.5,0.165,0.29000000000000004,13
zabbix.csv,0.855,0.18,0.815,2
