,recall,precision,pf,pci_20,ifa,wins
cascading.csv,0.53,0.39,0.49,0.47,1.0,7
codepurge.csv,0.45,0.47,0.22,0.55,2.0,11
crisscross.csv,0.92,0.35,0.93,0.41,1.0,3
elvishrayrenderer.csv,0.35,0.45,0.29,0.5,1.0,9
gisgraphy.csv,0.22,0.45,0.21,0.68,3.0,10
ivataopenportal.csv,0.91,0.33,0.91,0.39,4.0,0
lite.csv,0.13,0.53,0.12,0.6,2.0,12
mb-unit.csv,0.82,0.34,0.8,0.44,1.0,4
nova.csv,0.65,0.36,0.65,0.57,2.0,5
olex2.csv,0.47,0.46,0.27,0.58,4.0,8
openwbem.csv,0.56,0.51,0.4,0.45,0.0,13
stajistics.csv,0.67,0.35,0.66,0.41,2.0,1
uwom.csv,0.65,0.37,0.54,0.52,2.0,6
xcmetadataservicestoolkit.csv,0.62,0.32,0.66,0.5,2.0,2
