,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.46,0.48,0.29,0.26,0.19,1.0
lazarus-ccr.csv,0.77,0.44,0.38,0.28,0.1,0.97
lcfizvtop.csv,0.39,0.54,0.29,0.3,0.47,1.0
migen.csv,0.44,0.65,0.11,0.45,0.15,1.0
mvnforum.csv,0.86,0.5,0.5,0.24,0.07,0.95
plplot.csv,0.58,0.56,0.43,0.57,0.22,1.0
