,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.35,0.32,0.31,0.51,0.43,0.34
lazarus-ccr.csv,0.54,0.42,0.4,0.7,0.55,0.46
lcfizvtop.csv,0.35,0.33,0.36,0.43,0.58,0.45
migen.csv,0.41,0.44,0.89,0.82,0.69,0.58
mvnforum.csv,0.86,0.9,0.78,0.95,0.93,0.95
plplot.csv,0.38,0.38,0.43,0.65,0.89,0.57
