,recall,precision,pf,wins
agilitybook.csv,0.29,0.39,0.25,6
apolloplayer.csv,0.69,0.42,0.44,9
auber.csv,0.78,0.5,0.67,7
cortex-vfx.csv,0.34,0.5,0.24,11
growl-for-windows.csv,0.23,0.5,0.11,13
ifmo-game-1.csv,0.08,0.29,0.14,4
ildjit.csv,0.32,0.48,0.29,8
jfreereport.csv,0.29,0.58,0.13,16
keyczar.csv,0.14,0.21,0.21,0
moast.csv,0.38,0.41,0.42,5
opde.csv,0.83,0.53,0.56,14
openfrag.csv,0.61,0.45,0.38,10
passwordsafe.csv,0.68,0.62,0.45,17
ppcboot.csv,0.95,0.38,0.92,1
quark.csv,0.12,0.6,0.03,18
super-tux.csv,0.6,0.39,0.67,2
synergyspace.csv,0.31,0.56,0.3,12
wikipediardware.csv,0.87,0.36,0.8,3
xtreemfs.csv,0.74,0.54,0.41,15
