,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.66,0.23,0.83,0.67,0.74,0.59,0.39,0.96
ibatisdb.csv,0.4,0.0,0.19,0.33,0.39,0.07,0.81,0.31
log4net.csv,0.18,0.23,0.15,1.0,0.39,0.12,0.14,0.28
ofbiz.csv,0.67,0.87,0.37,0.67,0.65,0.75,0.31,0.31
opensim4opencog.csv,0.49,0.47,0.59,1.0,0.52,0.75,0.28,0.54
openwbem.csv,0.57,0.17,0.31,0.33,0.22,0.3,0.67,0.33
power-architect.csv,0.93,0.97,0.81,0.33,1.0,0.47,0.92,0.8
x-ray-mule.csv,0.1,0.83,0.78,0.33,0.22,0.75,0.03,0.31
