,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.0,1.0,0.0,19.0,11.0,1.0,23.0,0.0
ibatisdb.csv,4.0,49.0,0.0,17.0,43.0,2.0,1.0,1.0
log4net.csv,0.0,0.0,0.0,5.0,4.0,1.0,3.0,0.0
ofbiz.csv,6.0,1.0,1.0,45.0,20.0,6.0,19.0,0.0
opensim4opencog.csv,0.0,0.0,0.0,17.0,5.0,7.0,9.0,0.0
openwbem.csv,1.0,0.0,0.0,37.0,8.0,8.0,41.0,0.0
power-architect.csv,0.0,1.0,1.0,74.0,13.0,5.0,11.0,0.0
x-ray-mule.csv,30.0,0.0,1.0,53.0,6.0,2.0,43.0,0.0
