,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.21,0.16,0.0,0.32,0.91,0.19,0.08,0.0
apolloplayer.csv,0.1,0.45,0.0,0.25,0.97,0.16,0.12,0.03
k3d.csv,0.19,0.33,0.0,0.31,1.0,0.41,0.0,0.02
kowari.csv,0.13,0.29,0.0,0.26,0.94,0.16,0.25,0.09
redshell.csv,0.12,0.24,0.0,0.37,0.97,0.14,0.07,0.03
rtb-team.csv,0.33,0.31,0.0,0.69,1.0,0.22,0.04,0.12
xreal.csv,0.09,0.1,0.0,0.71,0.98,0.12,0.05,0.62
