,recall,precision,pf,wins
blogentis.csv,0.58,0.26,0.44,8
checker-framework.csv,0.85,0.26,0.69,7
cme.csv,0.0,0.0,0.0,2
ctrlr.csv,0.15,0.1,0.32,0
fontforge.csv,0.86,0.23,0.8,4
gusanos.csv,0.64,0.31,0.35,12
jvcl.csv,0.29,0.37,0.16,15
kwave.csv,0.86,0.26,0.84,5
liferea.csv,0.25,0.27,0.23,9
lockss.csv,0.39,0.33,0.17,14
magicwars.csv,1.0,0.23,0.93,3
psrchive.csv,0.42,0.31,0.21,13
pydev.csv,0.41,0.29,0.2,11
sarasvati.csv,0.38,0.33,0.28,10
stuproa-cims.csv,0.54,0.39,0.23,16
thout.csv,0.79,0.23,0.9,1
zact.csv,0.22,0.16,0.27,6
