,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,hibernate.csv,emite.csv,geogebra.csv,uface.csv
boost-sandbox.csv,2.0,25.0,2.0,22.0,7.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,4.0
bscwweasel.csv,199.0,0.0,2.0,0.0,0.0,3.0,2.0,10.0,85.0,1.0,70.0,1.0,0.0
capcode.csv,1.0,34.0,2.0,10.0,3.0,0.0,1.0,4.0,1.0,13.0,2.0,9.0,5.0
emite.csv,2.0,25.0,0.0,8.0,2.0,82.0,1.0,9.0,0.0,21.0,0.0,10.0,2.0
geogebra.csv,0.0,6.0,2.0,49.0,13.0,0.0,1.0,6.0,1.0,13.0,3.0,0.0,0.0
hibernate.csv,0.0,11.0,10.0,46.0,11.0,82.0,0.0,4.0,0.0,0.0,0.0,15.0,1.0
lamp.csv,0.0,0.0,6.0,5.0,4.0,10.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0
nodal.csv,1.0,32.0,2.0,33.0,2.0,11.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0
retromenu.csv,199.0,20.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0
smbopensoft.csv,0.0,23.0,7.0,18.0,2.0,0.0,0.0,6.0,3.0,21.0,2.0,12.0,9.0
stuproa-cims.csv,1.0,5.0,7.0,14.0,9.0,9.0,0.0,0.0,2.0,6.0,3.0,15.0,0.0
thout.csv,1.0,36.0,0.0,39.0,7.0,15.0,2.0,6.0,1.0,43.0,3.0,9.0,14.0
uface.csv,1.0,13.0,13.0,15.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
