,dynalloy.csv,xbplayer.csv,autat.csv,runuomondains.csv,findbugs.csv
autat.csv,4.0,9.0,0.0,66.0,0.0
dynalloy.csv,0.0,2.0,1.0,1.0,0.0
findbugs.csv,2.0,14.0,5.0,7.0,0.0
runuomondains.csv,2.0,6.0,2.0,0.0,0.0
xbplayer.csv,3.0,0.0,0.0,0.0,3.0
