,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
gauche.csv,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0
desqiss.csv,0.75,0.5,0.75,1.0,1.0,0.5,0.5,0.75,1.0,1.0,1.0,0.5,0.75,1.0,1.0
bscweasel.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opentac2.csv,0.5,0.5,0.25,1.0,0.0,0.5,0.5,0.25,1.0,0.0,1.0,0.5,0.25,1.0,0.0
transdroid.csv,1.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
scmxx.csv,0.585,0.165,0.67,1.0,1.0,0.585,0.165,0.67,1.0,1.0,1.0,0.165,1.0,1.0,1.0
macjlib.csv,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
coldstore.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
dtemplatelib.csv,0.33,1.0,1.0,1.0,1.0,0.585,1.0,0.67,1.0,1.0,1.0,1.0,0.835,1.0,1.0
persevere-framework.csv,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
easysok.csv,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
wockets.csv,0.33,0.41500000000000004,0.67,1.0,1.0,0.585,0.41500000000000004,0.835,1.0,1.0,1.0,0.41500000000000004,0.835,1.0,1.0
swingamesdk.csv,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
krusader.csv,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0
cerber.csv,0.67,0.0,0.75,1.0,1.0,0.585,0.0,0.875,1.0,1.0,1.0,0.0,0.75,1.0,1.0
