,f1,g,recall,precision,pf,wins
adobe-source.csv,0.445,0.33999999999999997,0.515,0.53,0.475,8
bionote.csv,0.33499999999999996,0.28500000000000003,0.25,0.645,0.175,7
buddata-ebxml-registry.csv,0.6499999999999999,0.19,0.95,0.5,0.955,6
bullet.csv,0.425,0.5,0.61,0.505,0.545,12
bulmages.csv,0.135,0.060000000000000005,0.075,0.41500000000000004,0.13,0
bwapi.csv,0.635,0.09,0.975,0.485,0.98,5
cubefs.csv,0.42,0.28,0.6299999999999999,0.515,0.38,10
emisview.csv,0.16999999999999998,0.125,0.1,0.355,0.08,1
java-gnome.csv,0.325,0.34,0.3,0.475,0.27,4
jgameai.csv,0.195,0.245,0.215,0.32999999999999996,0.31,2
megasquirtavr.csv,0.425,0.385,0.44999999999999996,0.61,0.475,9
mp-rechnungs-und-kundenverwaltung.csv,0.395,0.47,0.435,0.575,0.24,15
mptvseries.csv,0.35,0.42,0.385,0.615,0.195,13
oorexx.csv,0.32,0.315,0.27,0.5,0.27,3
somap.csv,0.61,0.375,0.885,0.475,0.855,11
tktoolkit.csv,0.495,0.49,0.5449999999999999,0.535,0.45,14
xharbour.csv,0.505,0.55,0.75,0.5349999999999999,0.625,16
