,f1,g,recall,precision,pf,wins
calcubetimer.csv,0.43,0.46499999999999997,0.445,0.46499999999999997,0.28500000000000003,3
chaperon.csv,0.385,0.355,0.33999999999999997,0.5,0.21500000000000002,1
geotools.csv,0.51,0.565,0.755,0.46499999999999997,0.6399999999999999,6
l2j.csv,0.395,0.53,0.63,0.505,0.485,4
mule.csv,0.43,0.53,0.505,0.585,0.225,7
nunit.csv,0.47,0.49,0.48,0.43,0.36,2
primefaces.csv,0.545,0.58,0.7849999999999999,0.38,0.7,5
springside.csv,0.625,0.64,0.755,0.555,0.51,9
swtfox.csv,0.31,0.33,0.37,0.44999999999999996,0.5700000000000001,0
twostep.csv,0.54,0.615,0.6699999999999999,0.55,0.47,8
