,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.76,0.23,0.87,0.91,0.63,0.75,0.66,0.89,0.76,0.94,0.57,0.97,0.56,0.66,0.81,0.97,0.7,0.3,0.57
boost-sandbox.csv,0.7,0.61,0.7,0.71,0.89,0.63,0.77,0.56,0.77,0.54,0.79,0.98,0.69,1.0,0.64,0.7,0.87,0.8,0.83
dspace-gsoc.csv,0.59,0.73,0.46,0.75,0.44,0.49,0.62,0.97,0.81,0.73,0.75,0.76,0.88,0.91,0.36,0.76,0.73,0.82,0.67
enlightenment.csv,0.98,0.93,1.0,1.0,1.0,1.0,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.99,0.89,0.98
fceugc.csv,0.75,1.0,1.02,0.72,0.63,0.57,0.72,0.97,0.62,0.94,0.51,0.72,0.76,1.0,0.79,1.0,0.64,0.11,0.58
gnukeda.csv,0.97,0.53,0.76,0.86,0.27,0.38,0.58,0.85,0.81,0.92,0.86,0.9,0.78,1.0,0.89,0.97,0.8,0.93,0.64
jaolt.csv,0.45,1.0,0.38,0.59,0.57,0.64,0.89,0.82,0.69,0.96,0.57,0.53,0.52,0.9,0.94,0.96,0.63,0.44,0.44
knowledge.csv,0.83,0.51,0.54,0.82,0.16,0.42,0.66,0.78,0.79,0.97,0.72,0.66,0.76,0.98,0.85,0.62,0.42,0.64,0.61
kowari.csv,0.72,0.59,0.56,0.7,0.71,0.75,0.81,0.59,0.7,0.26,0.75,0.76,0.72,0.58,0.48,0.84,0.84,0.65,0.97
lufa-lib.csv,0.82,0.56,0.9,0.6,0.88,0.73,0.64,0.63,0.75,0.76,0.8,0.8,0.76,0.73,0.87,0.42,0.8,0.87,0.64
maidsafe-dht.csv,0.4,0.37,0.54,0.89,0.33,0.64,0.69,0.82,0.76,0.76,0.59,0.55,0.54,0.71,0.81,0.87,0.59,0.53,0.65
pixel-commandos.csv,0.87,0.71,1.01,0.83,0.68,0.75,0.88,0.81,0.71,1.0,0.65,0.87,0.81,0.91,0.95,0.66,0.89,0.07,0.78
playerstage.csv,0.62,0.64,0.74,0.37,0.46,0.51,0.54,0.65,0.84,0.64,0.58,0.67,0.63,0.76,0.68,0.61,0.61,0.29,0.56
proftp.csv,0.86,0.98,1.05,0.92,0.76,0.67,0.97,0.86,0.75,0.72,0.69,0.38,1.0,1.0,0.97,0.92,0.6,0.51,0.78
tcvp.csv,0.93,0.98,1.0,1.0,1.0,0.98,0.95,0.95,1.0,1.0,1.0,1.0,0.97,0.31,1.0,0.98,1.0,0.8,0.96
theresa.csv,0.5,0.78,0.26,0.56,0.68,0.72,0.65,0.86,0.64,0.69,0.89,0.47,0.66,1.0,0.85,0.89,0.59,0.61,0.57
uwom.csv,0.72,0.83,1.0,0.8,0.77,0.78,0.58,0.63,0.98,0.66,0.67,0.53,0.6,0.9,0.82,0.61,1.0,0.3,0.3
xapian.csv,0.7,0.64,1.01,0.93,0.81,0.62,0.68,0.84,0.72,0.95,0.57,0.87,0.73,1.0,0.81,0.73,0.34,0.34,0.61
yaprm.csv,0.66,1.0,0.42,0.75,0.78,0.61,0.93,0.85,0.51,0.89,0.71,0.52,0.86,1.0,0.97,1.0,0.69,0.34,0.57
