,recall,precision,pf,wins
atlc.csv,0.81,0.42,0.66,7
boost-sandbox.csv,0.54,0.41,0.53,3
dspace-gsoc.csv,0.79,0.45,0.69,5
enlightenment.csv,1.0,0.43,1.0,1
fceugc.csv,0.38,0.42,0.2,12
gnukeda.csv,0.79,0.41,0.82,2
jaolt.csv,0.62,0.42,0.35,13
knowledge.csv,0.84,0.46,0.64,10
kowari.csv,0.53,0.42,0.51,4
lufa-lib.csv,0.57,0.46,0.55,6
maidsafe-dht.csv,0.54,0.41,0.36,11
pixel-commandos.csv,0.19,0.54,0.12,16
playerstage.csv,0.54,0.52,0.38,14
proftp.csv,0.2,0.5,0.08,17
tcvp.csv,0.02,0.04,0.03,0
theresa.csv,0.41,0.61,0.24,18
uwom.csv,0.33,0.57,0.25,15
xapian.csv,0.65,0.48,0.56,8
yaprm.csv,0.43,0.33,0.23,9
