,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.0,39.0,0.0,40.0,5.0,2.0,0.0
fw4spl.csv,3.0,8.0,0.0,0.0,4.0,1.0,1.0
kftpgrabber.csv,0.0,6.0,1.0,1.0,7.0,0.0,4.0
kolmafia.csv,1.0,41.0,0.0,28.0,6.0,1.0,0.0
lazarus-ccr.csv,0.0,58.0,0.0,72.0,8.0,23.0,0.0
mia.csv,5.0,93.0,0.0,35.0,0.0,10.0,4.0
plee-the-bear.csv,3.0,0.0,1.0,369.0,195.0,6.0,3.0
