,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv
botsnscouts.csv,0.95,0.79,1.0,1.0,0.27
freenet.csv,0.8,0.98,0.9,0.5,0.21
mediaportal.csv,0.7,0.58,0.84,0.56,0.92
onotoa.csv,0.8,0.67,1.0,0.5,0.16
sqlpower-library.csv,1.0,0.6,0.82,0.54,0.18
