,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.09,1.0
carabiner.csv,0.51,0.47,0.09,0.58,0.0,0.41,0.2,1.0,0.39
dvt.csv,0.36,0.92,0.0,0.45,0.45,0.2,0.0,0.42,0.0
flylinkdc.csv,0.93,0.24,0.38,0.07,0.42,0.16,0.2,0.17,0.16
jsr308-langtools.csv,0.6,0.35,0.52,0.66,0.73,1.0,0.37,0.53,0.55
rtb-team.csv,0.62,0.35,0.99,0.61,0.61,0.62,0.49,0.27,0.45
stemkit.csv,0.19,0.17,0.23,0.2,0.05,0.0,0.86,0.11,0.12
unimrcp.csv,0.28,0.2,0.24,0.17,0.97,0.61,0.0,0.06,0.09
utgb.csv,0.42,0.25,0.16,0.88,0.61,0.7,0.0,0.11,0.29
