,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.98,0.0
carabiner.csv,0.41,0.23,0.27,0.39,1.0,0.25,0.26,0.0,0.0
dvt.csv,0.26,0.0,0.11,0.84,0.23,0.45,0.12,0.86,1.0
flylinkdc.csv,0.0,0.35,0.08,0.0,0.19,0.15,0.17,0.0,0.0
jsr308-langtools.csv,0.26,0.3,0.16,0.42,0.32,0.0,0.21,0.33,0.0
rtb-team.csv,0.37,0.69,0.03,0.61,0.32,0.3,0.53,0.2,0.75
stemkit.csv,0.22,0.37,0.41,0.06,0.36,0.3,0.0,0.1,0.25
unimrcp.csv,0.13,0.16,0.03,0.03,0.01,0.15,0.03,0.04,0.0
utgb.csv,0.26,0.16,0.14,0.0,0.31,0.15,0.04,0.08,0.25
