,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.27,0.29,0.29,0.53,0.27,0.61,0.08,0.3,1.0
carabiner.csv,0.31,0.44,0.09,0.62,0.27,0.69,0.05,1.0,1.0
dvt.csv,0.32,1.0,0.0,0.53,0.39,0.36,0.0,0.29,0.93
flylinkdc.csv,1.0,0.2,0.62,1.0,0.42,0.57,0.08,1.0,1.0
jsr308-langtools.csv,0.45,0.3,0.54,0.65,0.45,1.0,0.12,0.39,1.0
rtb-team.csv,0.38,0.18,0.94,0.57,0.4,0.75,0.07,0.33,0.93
stemkit.csv,0.21,0.14,0.17,0.75,0.04,0.0,1.0,0.29,0.88
unimrcp.csv,0.41,0.3,0.75,0.83,0.96,0.85,0.0,0.33,1.0
utgb.csv,0.35,0.36,0.29,1.0,0.41,0.87,0.0,0.33,0.94
