,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,1.0,40.0,0.0,32.0,338.0,323.0
columba.csv,1.0,30.0,0.0,13.0,2.0,3.0
emftriple.csv,2.0,2.0,1.0,183.0,19.0,6.0
fluent-nhibernate.csv,0.0,150.0,0.0,2.0,1.0,1.0
gpsmid.csv,0.0,44.0,0.0,13.0,2.0,6.0
xamj.csv,1.0,17.0,0.0,4.0,1.0,0.0
