,f1,g,recall,precision,pf,wins
ardour.csv,0.485,0.595,0.6,0.625,0.2,18
buddata-ebxml-registry.csv,0.58,0.17,0.985,0.405,0.96,0
cornerstone.csv,0.33499999999999996,0.30000000000000004,0.26,0.6000000000000001,0.10500000000000001,3
emeraldemu.csv,0.455,0.505,0.485,0.615,0.2,12
jahshakafx.csv,0.545,0.62,0.64,0.595,0.29000000000000004,19
jaolt.csv,0.535,0.605,0.675,0.5549999999999999,0.41,16
kmess.csv,0.405,0.505,0.51,0.51,0.315,7
maya-work-in-progress.csv,0.595,0.595,0.815,0.485,0.635,11
mia.csv,0.39,0.445,0.405,0.515,0.24,4
mp-rechnungs-und-kundenverwaltung.csv,0.44,0.515,0.47,0.625,0.215,10
novembre.csv,0.515,0.515,0.485,0.645,0.22,15
ns-3.csv,0.5,0.52,0.54,0.485,0.47,6
nullc.csv,0.495,0.54,0.695,0.51,0.475,8
open-beos.csv,0.535,0.625,0.625,0.5700000000000001,0.37,17
pixel-commandos.csv,0.255,0.25,0.21000000000000002,0.57,0.1,2
plee-the-bear.csv,0.565,0.58,0.645,0.51,0.51,9
reaper-ecad.csv,0.15,0.12,0.1,0.815,0.005,1
unladen-swallow.csv,0.32999999999999996,0.41500000000000004,0.375,0.555,0.155,5
xmoto.csv,0.535,0.6,0.63,0.5249999999999999,0.35,14
zxing.csv,0.475,0.54,0.53,0.61,0.27,13
