,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,mia.csv,jaolt.csv,mp-rechnungs-und-kundenverwaltung.csv,ardour.csv,kmess.csv,pixel-commandos.csv,xmoto.csv,buddata-ebxml-registry.csv,zxing.csv
ardour.csv,5.0,8.0,22.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,53.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0
buddata-ebxml-registry.csv,104.0,3.0,47.0,53.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,44.0,1.0,0.0,0.0
cornerstone.csv,9.0,1.0,10.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0
emeraldemu.csv,48.0,7.0,44.0,38.0,0.0,1.0,2.0,4.0,3.0,4.0,0.0,6.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0
jahshakafx.csv,7.0,5.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,49.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0
jaolt.csv,3.0,12.0,92.0,2.0,0.0,1.0,2.0,0.0,15.0,1.0,1.0,8.0,1.0,0.0,2.0,0.0,13.0,4.0,0.0,0.0
kmess.csv,9.0,4.0,94.0,52.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,8.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
maya-work-in-progress.csv,55.0,3.0,57.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,42.0,0.0,5.0,3.0,3.0,46.0,1.0,0.0,3.0
mia.csv,1.0,9.0,39.0,0.0,1.0,3.0,3.0,5.0,0.0,4.0,0.0,14.0,0.0,3.0,0.0,0.0,5.0,6.0,1.0,0.0
mp-rechnungs-und-kundenverwaltung.csv,7.0,4.0,23.0,5.0,0.0,0.0,2.0,9.0,6.0,0.0,6.0,3.0,0.0,1.0,0.0,2.0,5.0,4.0,0.0,0.0
novembre.csv,6.0,8.0,6.0,39.0,0.0,1.0,0.0,17.0,7.0,0.0,1.0,25.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,2.0
ns-3.csv,12.0,1.0,12.0,189.0,0.0,2.0,3.0,3.0,1.0,6.0,0.0,15.0,0.0,6.0,2.0,0.0,71.0,0.0,0.0,0.0
nullc.csv,59.0,3.0,57.0,65.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,11.0,1.0,0.0,0.0
open-beos.csv,7.0,2.0,52.0,27.0,0.0,3.0,3.0,41.0,2.0,1.0,1.0,21.0,0.0,8.0,1.0,0.0,23.0,6.0,0.0,0.0
pixel-commandos.csv,1.0,0.0,21.0,32.0,0.0,0.0,2.0,14.0,3.0,2.0,2.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
plee-the-bear.csv,0.0,1.0,7.0,4.0,1.0,2.0,2.0,11.0,3.0,0.0,2.0,12.0,2.0,0.0,0.0,1.0,20.0,12.0,2.0,0.0
reaper-ecad.csv,2.0,14.0,553.0,2.0,0.0,0.0,54.0,4.0,1.0,0.0,0.0,5.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0
unladen-swallow.csv,1.0,2.0,17.0,4.0,0.0,3.0,5.0,4.0,1.0,0.0,1.0,54.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0
xmoto.csv,4.0,1.0,57.0,0.0,0.0,3.0,3.0,6.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,0.0,21.0,0.0,0.0,0.0
zxing.csv,0.0,29.0,19.0,17.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,63.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0
