,f1,g,recall,precision,pf,wins
bigdata.csv,0.4,0.365,0.325,0.655,0.24,4
chipster.csv,0.43000000000000005,0.41,0.365,0.655,0.275,6
delphilhlplib.csv,0.385,0.345,0.30000000000000004,0.685,0.22499999999999998,3
emite.csv,0.4,0.36,0.365,0.645,0.3,1
hydrate.csv,0.505,0.36,0.47,0.64,0.395,5
ivataopenportal.csv,0.645,0.49,0.86,0.635,0.735,12
jppf-project.csv,0.6000000000000001,0.535,0.7,0.61,0.675,9
kolmafia.csv,0.69,0.545,0.835,0.645,0.755,14
l2j.csv,0.485,0.46499999999999997,0.575,0.625,0.475,8
mb-unit.csv,0.7,0.505,0.855,0.5900000000000001,0.735,13
opde.csv,0.55,0.52,0.615,0.65,0.56,10
pamguard.csv,0.45,0.375,0.375,0.61,0.325,2
quark.csv,0.135,0.095,0.07500000000000001,0.6799999999999999,0.045,0
stajistics.csv,0.615,0.45999999999999996,0.75,0.645,0.605,11
tigermud.csv,0.425,0.48,0.5800000000000001,0.625,0.45999999999999996,7
