,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.07,0.05,0.15,0.71,0.6,0.57,0.08,0.85,0.33,0.7
ffigo.csv,0.18,0.14,0.23,0.62,0.59,0.52,0.0,0.84,0.35,0.39
ildjit.csv,0.2,0.0,0.52,0.33,0.65,0.34,0.0,0.76,0.31,0.41
proftp.csv,0.17,0.11,0.24,0.71,0.44,0.67,0.17,0.77,0.61,0.21
skia.csv,0.25,0.03,0.15,0.65,0.59,0.44,0.16,0.62,0.55,0.71
tencompetence.csv,0.0,0.0,0.15,0.09,0.38,0.47,0.07,0.63,0.38,0.83
theresa.csv,0.19,0.07,0.23,0.62,0.9,0.59,0.15,0.69,0.55,0.31
wxjs.csv,0.0,0.0,0.0,0.5,0.0,0.17,0.3,0.0,0.33,0.59
xstore.csv,0.11,0.05,0.15,0.43,0.68,0.39,0.14,0.71,0.41,0.58
