,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.6,0.38,0.87,0.53,0.62,0.43,0.71,0.7,0.71,0.8
ffigo.csv,0.38,0.12,0.79,0.54,0.67,0.91,1.01,0.34,0.69,0.94
ildjit.csv,0.37,1.0,0.34,0.89,0.63,0.9,1.05,0.8,0.82,0.94
proftp.csv,0.67,0.15,0.87,0.34,0.92,0.93,0.65,0.6,0.54,0.99
skia.csv,0.18,0.65,0.88,0.42,0.71,0.6,0.48,0.74,0.42,0.59
tencompetence.csv,1.16,1.18,0.88,1.0,0.88,0.62,0.79,0.86,0.71,0.35
theresa.csv,0.26,0.25,0.79,0.54,0.61,0.8,0.44,0.73,0.56,0.97
wxjs.csv,1.0,1.0,1.0,0.72,1.0,0.99,0.21,1.0,0.88,0.94
xstore.csv,0.48,0.37,0.87,0.75,0.49,0.71,0.66,0.58,0.58,0.79
