,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.67,1.0,0.31,0.5,0.74,0.71,0.5,0.3,0.43,0.22
ffigo.csv,0.67,1.0,0.24,0.53,0.41,0.09,0.0,0.8,0.61,0.1
ildjit.csv,0.67,0.0,0.72,0.13,0.43,0.11,0.0,0.21,0.22,0.16
proftp.csv,0.33,1.0,0.14,0.8,0.09,0.07,0.38,0.45,0.48,0.02
skia.csv,1.0,1.0,0.17,0.73,0.35,0.64,1.0,0.37,0.7,0.72
tencompetence.csv,0.0,0.0,0.17,0.03,0.2,0.46,0.38,0.16,0.35,0.81
theresa.csv,1.0,1.0,0.24,0.53,0.39,0.2,0.75,0.32,0.48,0.08
wxjs.csv,0.0,0.0,0.0,0.33,0.0,0.01,1.0,0.0,0.13,0.06
xstore.csv,0.67,1.0,0.24,0.33,0.65,0.65,0.38,0.75,0.61,0.37
