,id,max_bell,avge,median,bellwether
0,1,5,3.71,0.85,matrex.csv
1,9,0,0.0,0.19999999999999998,fluent-nhibernate.csv
2,12,2,1.67,0.55,phonon-vlc-mplayer.csv
3,25,1,1.0,0.46499999999999997,fbmanager.csv
4,30,7,2.5,0.5,genoviz.csv
5,49,7,4.15,0.56,alembik.csv
