,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.4,0.41,0.04,0.48,0.47,0.51,0.27
ifmo-game-1.csv,0.0,0.0,0.0,0.0,0.03,0.04,0.0
knowledge.csv,0.0,0.47,0.47,0.94,0.53,1.0,0.91
pentahoanalysistool.csv,0.0,0.0,0.16,0.16,0.12,0.0,0.18
projecteqemu.csv,0.2,0.17,0.0,0.27,0.03,0.0,0.0
sumatrapdf.csv,0.4,0.49,0.22,0.6,0.27,0.0,0.69
voms.csv,0.4,0.1,0.22,0.18,0.0,0.13,0.07
