,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.45,0.18,0.47,1.0,0.08,0.45
jahshaka.csv,0.44,1.0,0.58,0.97,0.05,0.6
jam-daq.csv,0.58,0.45,0.67,1.0,0.12,1.0
jatlas.csv,0.62,0.0,0.33,0.75,1.0,0.67
jedit.csv,1.0,0.25,0.5,1.0,0.08,0.6
open-media-library.csv,0.46,0.3,1.0,0.96,0.18,0.62
