,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,1.0,4.0,4.0,0.0,41.0,1.0
jahshaka.csv,8.0,0.0,2.0,0.0,13.0,6.0
jam-daq.csv,1.0,0.0,0.0,0.0,7.0,0.0
jatlas.csv,3.0,59.0,1.0,1.0,0.0,0.0
jedit.csv,0.0,7.0,0.0,0.0,10.0,2.0
open-media-library.csv,4.0,5.0,0.0,0.0,7.0,0.0
