,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.62,0.31,0.63,0.99,0.14,0.62
jahshaka.csv,0.52,1.0,0.64,0.57,0.08,0.69
jam-daq.csv,0.57,0.45,0.41,0.66,0.18,0.98
jatlas.csv,0.14,0.0,0.05,0.06,1.0,0.08
jedit.csv,0.98,0.38,0.55,0.81,0.14,0.59
open-media-library.csv,0.52,0.29,1.0,0.67,0.3,0.68
