,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.38,0.4,0.62,0.49,0.73
aime.csv,0.6,0.54,0.7,0.75,0.9
badtrinitycore.csv,0.82,0.5,0.96,0.98,0.49
electric-core.csv,0.56,0.95,0.82,0.61,0.64
olsrd.csv,0.29,0.4,0.36,0.36,0.39
