,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.0,0.05,0.19,0.32,0.12
aime.csv,0.29,0.45,0.22,0.18,0.0
badtrinitycore.csv,0.25,0.05,0.02,0.0,0.72
electric-core.csv,0.38,0.25,0.0,0.57,0.47
olsrd.csv,0.67,0.0,0.7,0.75,0.72
