,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.95,0.32,0.95,0.4,0.96,0.59,0.92
k3d.csv,0.74,0.58,0.28,0.97,1.0,0.99,1.02
massiv.csv,1.0,1.0,0.83,0.63,0.03,0.97,1.0
net-snmp.csv,0.46,1.0,0.44,0.82,0.64,1.0,0.53
patterntesting.csv,0.93,0.97,0.84,0.4,0.85,0.97,0.91
t-2.csv,0.95,0.81,0.88,0.97,0.62,0.43,1.0
xreal.csv,0.89,0.66,0.78,0.99,1.02,0.97,0.01
