,fritzing.csv,arianne.csv,xuggle.csv,emeraldemu.csv,yield.csv,rsyslog.csv,planeshift.csv,grafx2.csv,wow-qrsk.csv,bacnet.csv,gnupdate.csv,alsa.csv,ardour.csv,multitude.csv,salasaga.csv,keyczar.csv,xmoto.csv,cortex-vfx.csv,gstreamer.csv,linux-ntfs.csv
alsa.csv,0.63,0.52,0.63,0.68,0.53,0.64,0.53,0.53,0.74,0.67,0.73,0.61,0.7,0.6,0.51,0.39,0.55,0.13,0.6,0.57
ardour.csv,0.64,0.53,0.48,0.68,0.12,0.32,0.65,0.68,0.65,0.38,0.35,0.43,0.71,0.47,0.6,0.22,0.66,0.65,0.56,0.59
arianne.csv,0.58,0.71,0.09,0.21,0.58,0.0,0.37,0.0,0.13,0.13,0.0,0.0,0.24,0.34,0.17,0.18,0.5,0.23,0.05,0.0
bacnet.csv,0.54,0.34,0.6,0.59,0.67,0.42,0.61,0.68,0.61,0.63,0.53,0.34,0.71,0.32,0.78,0.1,0.51,0.53,0.65,0.48
cortex-vfx.csv,0.54,0.43,0.57,0.7,0.12,0.47,0.31,0.38,0.59,0.5,0.35,0.16,0.61,0.39,0.65,0.42,0.58,0.52,0.44,0.69
emeraldemu.csv,0.45,0.63,0.53,0.72,0.16,0.05,0.27,0.02,0.74,0.04,0.0,0.01,0.51,0.51,0.58,0.0,0.47,0.65,0.07,0.62
fritzing.csv,0.75,0.42,0.68,0.68,0.7,0.63,0.58,0.75,0.62,0.52,0.4,0.39,0.62,0.54,0.5,0.0,0.54,0.34,0.58,0.53
gnupdate.csv,0.53,0.49,0.39,0.54,0.59,0.56,0.46,0.55,0.53,0.35,0.85,0.51,0.62,0.47,0.5,0.46,0.66,0.6,0.25,0.69
grafx2.csv,0.55,0.6,0.45,0.71,0.16,0.54,0.62,0.76,0.7,0.59,0.45,0.51,0.66,0.63,0.53,0.31,0.63,0.36,0.54,0.62
gstreamer.csv,0.59,0.56,0.52,0.6,0.27,0.5,0.67,0.44,0.54,0.4,0.5,0.51,0.67,0.65,0.71,0.5,0.66,0.3,0.7,0.42
keyczar.csv,0.01,0.16,0.2,0.1,0.17,0.22,0.29,0.22,0.13,0.13,0.12,0.49,0.02,0.11,0.0,0.68,0.2,0.0,0.22,0.1
linux-ntfs.csv,0.46,0.58,0.63,0.58,0.57,0.51,0.65,0.61,0.58,0.54,0.23,0.49,0.65,0.64,0.21,0.6,0.57,0.5,0.69,0.58
multitude.csv,0.63,0.54,0.54,0.59,0.59,0.6,0.63,0.55,0.62,0.53,0.62,0.46,0.58,0.68,0.71,0.41,0.63,0.21,0.51,0.27
planeshift.csv,0.59,0.55,0.57,0.7,0.62,0.55,0.67,0.72,0.7,0.56,0.24,0.53,0.37,0.57,0.05,0.42,0.62,0.0,0.52,0.0
rsyslog.csv,0.67,0.64,0.41,0.73,0.64,0.76,0.63,0.75,0.75,0.21,0.54,0.53,0.64,0.66,0.59,0.33,0.65,0.44,0.61,0.44
salasaga.csv,0.63,0.36,0.56,0.55,0.6,0.57,0.68,0.73,0.6,0.55,0.56,0.41,0.67,0.36,0.73,0.2,0.66,0.57,0.61,0.48
wow-qrsk.csv,0.17,0.57,0.66,0.67,0.17,0.1,0.14,0.35,0.81,0.47,0.35,0.12,0.12,0.15,0.67,0.0,0.1,0.66,0.31,0.47
xmoto.csv,0.38,0.41,0.76,0.64,0.69,0.67,0.55,0.67,0.72,0.41,0.56,0.6,0.67,0.56,0.54,0.57,0.75,0.43,0.27,0.13
xuggle.csv,0.64,0.57,0.75,0.61,0.58,0.64,0.66,0.75,0.69,0.63,0.54,0.58,0.63,0.61,0.63,0.22,0.4,0.46,0.53,0.41
yield.csv,0.62,0.57,0.77,0.74,0.72,0.74,0.63,0.76,0.77,0.64,0.73,0.59,0.69,0.69,0.71,0.55,0.69,0.4,0.67,0.55
