,fritzing.csv,arianne.csv,xuggle.csv,emeraldemu.csv,yield.csv,rsyslog.csv,planeshift.csv,grafx2.csv,wow-qrsk.csv,bacnet.csv,gnupdate.csv,alsa.csv,ardour.csv,multitude.csv,salasaga.csv,keyczar.csv,xmoto.csv,cortex-vfx.csv,gstreamer.csv,linux-ntfs.csv
alsa.csv,0.0,4.0,34.0,2.0,1.0,1.0,1.0,0.0,10.0,1.0,2.0,0.0,4.0,2.0,49.0,1.0,1.0,12.0,0.0,0.0
ardour.csv,4.0,1.0,9.0,3.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,7.0,0.0,1.0
arianne.csv,0.0,0.0,114.0,7.0,6.0,4.0,3.0,2.0,69.0,1.0,2.0,0.0,1.0,0.0,61.0,1.0,1.0,12.0,4.0,0.0
bacnet.csv,2.0,7.0,40.0,2.0,1.0,2.0,0.0,0.0,42.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,8.0,0.0,6.0
cortex-vfx.csv,1.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
emeraldemu.csv,1.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,21.0,2.0,105.0,0.0,1.0,0.0,13.0,62.0,2.0,9.0,2.0,0.0
fritzing.csv,1.0,2.0,13.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,3.0,7.0,62.0,1.0,0.0,2.0,0.0
gnupdate.csv,1.0,3.0,87.0,11.0,3.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0
grafx2.csv,1.0,3.0,45.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
gstreamer.csv,1.0,0.0,90.0,1.0,5.0,1.0,1.0,0.0,43.0,1.0,14.0,0.0,3.0,0.0,7.0,3.0,0.0,12.0,0.0,0.0
keyczar.csv,6.0,1.0,7.0,23.0,9.0,8.0,1.0,2.0,39.0,1.0,1.0,1.0,5.0,2.0,184.0,0.0,2.0,355.0,1.0,0.0
linux-ntfs.csv,3.0,0.0,11.0,3.0,1.0,0.0,1.0,1.0,81.0,13.0,3.0,1.0,0.0,4.0,2.0,2.0,3.0,4.0,2.0,0.0
multitude.csv,1.0,9.0,88.0,0.0,2.0,1.0,1.0,3.0,40.0,3.0,5.0,0.0,0.0,0.0,6.0,3.0,1.0,11.0,0.0,0.0
planeshift.csv,1.0,13.0,74.0,2.0,3.0,4.0,2.0,2.0,54.0,1.0,1.0,0.0,8.0,0.0,61.0,3.0,1.0,12.0,2.0,0.0
rsyslog.csv,1.0,0.0,128.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,2.0,0.0,7.0,0.0,11.0,0.0,1.0,12.0,0.0,0.0
salasaga.csv,1.0,7.0,46.0,2.0,2.0,2.0,0.0,0.0,42.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
wow-qrsk.csv,0.0,0.0,27.0,3.0,0.0,0.0,1.0,0.0,17.0,2.0,1.0,0.0,3.0,1.0,20.0,62.0,1.0,18.0,6.0,0.0
xmoto.csv,1.0,0.0,14.0,11.0,1.0,1.0,0.0,2.0,6.0,5.0,0.0,0.0,3.0,0.0,43.0,0.0,1.0,8.0,4.0,0.0
xuggle.csv,0.0,1.0,10.0,3.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,2.0,25.0,3.0,0.0
yield.csv,1.0,0.0,23.0,1.0,0.0,1.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,1.0,12.0,3.0,2.0
