,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.53,0.6,0.69,0.32,0.54,0.38,0.6,0.0,0.4
flylegacy.csv,0.46,0.78,0.89,0.2,0.63,0.35,0.34,0.44,0.47
ftm.csv,0.53,1.0,0.85,0.25,0.68,0.47,0.57,0.4,0.6
jguard.csv,0.39,0.91,0.77,0.2,0.69,0.52,0.35,0.53,0.5
m-a-d-n-e-s-s.csv,0.6,0.0,0.9,0.31,0.67,0.0,0.63,0.38,0.52
mob-sen-plat.csv,0.39,0.9,0.76,0.15,0.64,0.37,0.35,0.45,0.49
raygina.csv,0.62,0.0,0.73,0.17,0.67,0.32,0.44,0.48,0.47
upp-mirror.csv,0.32,0.5,0.77,0.25,0.76,0.52,0.45,0.53,0.7
yarp.csv,0.56,0.0,0.76,0.21,0.0,0.22,0.43,0.57,0.33
