,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.16,0.1,0.5,0.23,0.15,0.09,0.03,0.0,0.08
flylegacy.csv,0.58,0.2,0.27,0.38,0.41,0.77,0.82,0.26,0.96
ftm.csv,0.19,0.0,0.23,0.21,0.15,0.18,0.2,0.32,0.39
jguard.csv,0.63,0.05,0.68,0.54,0.44,0.36,0.73,0.21,0.82
m-a-d-n-e-s-s.csv,0.09,0.0,0.09,0.09,0.05,0.02,0.17,0.13,0.59
mob-sen-plat.csv,0.84,0.15,0.86,0.72,0.73,0.82,0.7,0.45,0.73
raygina.csv,0.26,0.0,0.59,0.59,0.2,0.34,0.15,0.29,0.11
upp-mirror.csv,0.44,0.1,0.59,0.24,0.34,0.2,0.28,0.21,0.14
yarp.csv,0.09,0.0,0.27,0.1,0.02,0.57,0.13,0.32,0.03
