,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.7,0.66,0.65,0.63,0.58,0.64,0.03,0.21
decidr.csv,0.74,0.72,0.67,0.59,0.76,0.73,0.04,0.22
exist.csv,0.77,0.75,0.61,0.62,0.72,0.77,0.03,0.19
ivatamasks.csv,0.8,0.74,0.66,0.63,0.73,0.68,0.06,0.25
libopenmetaverse.csv,0.81,0.76,0.64,0.62,0.72,0.52,0.0,0.16
mule.csv,0.63,0.73,0.35,0.6,0.35,0.38,0.0,0.23
runuomondains.csv,0.79,0.5,0.22,0.27,0.64,0.52,0.0,0.54
