,recall,precision,pf,wins
apertium.csv,0.54,0.58,0.35,15
beast-mcmc.csv,0.79,0.53,0.69,7
bigdata.csv,0.39,0.51,0.29,14
codesmith.csv,0.37,0.43,0.38,11
coot.csv,0.44,0.39,0.53,2
cuberok.csv,0.46,0.49,0.39,13
icescrum.csv,0.45,0.6,0.29,17
jbasic.csv,0.85,0.51,0.68,9
jrefactory.csv,0.4,0.46,0.5,4
jsecurity.csv,0.39,0.51,0.23,16
kolmafia.csv,0.86,0.52,0.81,3
libopenmetaverse.csv,0.97,0.51,0.92,0
mevenide.csv,0.2,0.67,0.09,18
mobicents.csv,0.75,0.48,0.64,6
opendvr.csv,0.63,0.51,0.53,12
power-architect.csv,0.79,0.48,0.78,1
sidekar.csv,0.0,0.0,0.0,5
ta3d.csv,0.31,0.38,0.32,10
thedata.csv,0.62,0.52,0.59,8
