,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.58,0.49,0.42,0.32,0.03
encog-java.csv,0.0,0.02,0.56,0.01,0.01
h2database.csv,0.11,0.0,0.02,0.06,0.0
jaql.csv,0.32,0.49,0.6,0.01,0.38
raven-monitoring.csv,0.4,0.36,0.0,0.2,0.36
