,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,7.0,2.0,0.0,0.0,12.0,7.0,0.0
elvishrayrenderer.csv,4.0,0.0,1.0,0.0,8.0,12.0,0.0
graphmak.csv,1.0,2.0,1.0,0.0,11.0,2.0,0.0
hazelcast.csv,3.0,1.0,0.0,0.0,18.0,5.0,0.0
jrdf.csv,5.0,0.0,1.0,3.0,7.0,2.0,0.0
pdfedit.csv,5.0,1.0,0.0,3.0,8.0,5.0,0.0
tart.csv,2.0,0.0,0.0,0.0,0.0,4.0,1.0
