,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.53,0.48,0.4,0.42,0.43,0.4
jlinalg.csv,0.47,0.58,0.53,0.56,0.63,0.46
knowledge.csv,0.44,0.49,0.38,0.43,0.52,0.62
massiv.csv,0.86,0.95,0.0,0.0,0.95,0.0
playerstage.csv,0.42,0.6,0.53,0.39,0.56,0.43
ultimairis.csv,0.38,0.43,0.38,0.83,0.41,0.69
