,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.59,0.12,0.29,1.0
jajuk.csv,0.98,0.31,0.35,0.74
vapor.csv,0.66,0.24,1.0,0.8
zorannt.csv,0.43,1.0,0.16,0.68
