,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.41,0.36,0.51,0.0
jajuk.csv,0.02,0.25,0.45,0.55
vapor.csv,0.22,0.1,0.0,0.12
zorannt.csv,0.64,0.0,0.45,0.69
