,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.45,0.75,0.53,0.41
jajuk.csv,0.44,0.45,0.43,0.37
vapor.csv,0.6,0.94,0.83,0.8
zorannt.csv,0.62,0.91,0.68,0.45
