,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.64,0.34,0.57,0.98
jajuk.csv,0.98,0.67,0.65,0.67
vapor.csv,0.53,0.2,0.97,0.28
zorannt.csv,0.48,0.97,0.27,0.58
