,f1,g,recall,precision,pf,wins
avifile.csv,0.37,0.43,0.46,0.31,0.41,5
delphilhlplib.csv,0.39,0.45,0.47,0.48,0.37,9
esmf.csv,0.46,0.57,0.6,0.39,0.54,10
gbif-indexingtoolkit.csv,0.37,0.54,0.71,0.3,0.74,6
jgameai.csv,0.16,0.17,0.14,0.18,0.19,0
jsecurity.csv,0.29,0.47,0.45,0.36,0.31,7
libopenmetaverse.csv,0.45,0.0,1.0,0.29,1.0,1
mptvseries.csv,0.33,0.43,0.4,0.38,0.2,8
mule.csv,0.2,0.46,0.43,0.23,0.32,4
piccolo2d.csv,0.26,0.35,0.3,0.35,0.32,3
vars-redux.csv,0.39,0.62,0.78,0.26,0.55,11
werx.csv,0.45,0.13,0.95,0.29,0.97,2
