,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.09,1.0,1.0,0.1,0.15,0.12,0.12,0.0
geotools.csv,0.5,0.19,0.51,0.15,0.31,0.91,0.1,0.5
google-collections.csv,1.0,1.0,1.0,1.0,1.0,0.99,0.98,1.0
l2j.csv,0.44,0.5,0.67,0.82,0.62,0.67,0.99,0.5
mediate.csv,0.72,0.81,0.97,0.74,0.33,0.65,0.43,0.0
projectfactory.csv,0.48,0.69,0.77,0.74,0.97,0.52,0.37,1.0
st-filteredstatistics.csv,0.61,0.77,1.0,1.0,0.9,0.79,0.4,0.75
thedata.csv,0.2,0.46,0.41,0.31,0.77,0.21,0.71,1.0
