,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,1.0,1.0,0.57,0.8,1.0,0.29,0.7,0.0
geotools.csv,0.98,0.42,0.45,0.67,0.5,1.0,0.95,0.07
google-collections.csv,1.0,0.39,0.57,0.75,0.48,0.29,0.72,0.06
l2j.csv,1.0,0.32,0.55,0.76,0.52,0.37,0.99,0.06
mediate.csv,0.98,0.47,0.95,0.72,0.52,0.34,0.73,0.0
projectfactory.csv,0.97,0.42,0.58,0.81,0.97,0.35,0.69,0.24
st-filteredstatistics.csv,0.96,0.39,0.57,0.98,0.51,0.3,0.71,0.06
thedata.csv,0.89,0.5,0.67,0.6,0.5,0.24,0.76,1.0
