,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.51,0.75,1.01,0.71,0.56,0.87,0.81,0.02
jicarilla.csv,0.89,0.98,0.09,0.88,0.72,0.95,0.84,0.88
optalgtoolkit.csv,0.56,0.72,0.99,0.58,0.64,0.05,0.64,0.82
ossim.csv,0.85,1.0,1.0,0.06,1.0,1.0,0.97,1.0
projectts.csv,0.58,0.98,0.81,0.63,0.74,0.96,0.03,0.74
sabbu.csv,0.05,0.78,0.93,0.59,0.65,0.67,0.79,0.93
vxl.csv,0.94,0.08,0.74,0.95,0.88,0.95,0.81,0.76
zact.csv,0.88,0.92,0.79,0.81,0.43,0.63,0.97,0.72
